Dataset Name,Image Name,Term Source 1 REF,Original Image,Processed image 1,Processed image 2,Characteristics [Cell Line],Protocol 1,Protocol 2,Assay Name,Experimental Condition,Comment [Gene Annotation Comments],Characteristics [Organism],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Comment [Gene Identifier] 1,Comment [Gene Identifier] 2,Comment [Gene Symbol] 1,Comment [Gene Symbol] 2,Image
Exp1_rep1 processed,Exp1_rep1_0min_im4.companion.ome [3D],4932,Exp1_rep1_0min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,0 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497975
Exp1_rep1 processed,Exp1_rep1_0min_im4.companion.ome [Projection],4932,Exp1_rep1_0min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,0 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497976
Exp1_rep1,Exp1_rep1_10min_im1.tif,4932,,Exp1_rep1_10min_im1.companion.ome [3D],Exp1_rep1_10min_im1.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496770
Exp1_rep1 processed,Exp1_rep1_10min_im1.companion.ome [3D],4932,Exp1_rep1_10min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497967
Exp1_rep1 processed,Exp1_rep1_10min_im1.companion.ome [Projection],4932,Exp1_rep1_10min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497968
Exp1_rep1,Exp1_rep1_10min_im2.tif,4932,,Exp1_rep1_10min_im2.companion.ome [3D],Exp1_rep1_10min_im2.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496753
Exp1_rep1 processed,Exp1_rep1_10min_im2.companion.ome [3D],4932,Exp1_rep1_10min_im2.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497977
Exp1_rep1 processed,Exp1_rep1_10min_im2.companion.ome [Projection],4932,Exp1_rep1_10min_im2.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497978
Exp1_rep1,Exp1_rep1_10min_im3.tif,4932,,Exp1_rep1_10min_im3.companion.ome [3D],Exp1_rep1_10min_im3.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496805
Exp1_rep1 processed,Exp1_rep1_10min_im3.companion.ome [3D],4932,Exp1_rep1_10min_im3.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497981
Exp1_rep1 processed,Exp1_rep1_10min_im3.companion.ome [Projection],4932,Exp1_rep1_10min_im3.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497982
Exp1_rep1,Exp1_rep1_10min_im4.tif,4932,,Exp1_rep1_10min_im4.companion.ome [3D],Exp1_rep1_10min_im4.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496765
Exp1_rep1 processed,Exp1_rep1_10min_im4.companion.ome [3D],4932,Exp1_rep1_10min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497983
Exp1_rep1 processed,Exp1_rep1_10min_im4.companion.ome [Projection],4932,Exp1_rep1_10min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,10 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497984
Exp1_rep1,Exp1_rep1_15min_im1.tif,4932,,Exp1_rep1_15min_im1.companion.ome [3D],Exp1_rep1_15min_im1.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496792
Exp1_rep1 processed,Exp1_rep1_15min_im1.companion.ome [3D],4932,Exp1_rep1_15min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497979
Exp1_rep1 processed,Exp1_rep1_15min_im1.companion.ome [Projection],4932,Exp1_rep1_15min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497980
Exp1_rep1,Exp1_rep1_15min_im2.tif,4932,,Exp1_rep1_15min_im2.companion.ome [3D],Exp1_rep1_15min_im2.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496781
Exp1_rep1 processed,Exp1_rep1_15min_im2.companion.ome [3D],4932,Exp1_rep1_15min_im2.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497985
Exp1_rep1 processed,Exp1_rep1_15min_im2.companion.ome [Projection],4932,Exp1_rep1_15min_im2.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497986
Exp1_rep1,Exp1_rep1_15min_im3.tif,4932,,Exp1_rep1_15min_im3.companion.ome [3D],Exp1_rep1_15min_im3.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496758
Exp1_rep1 processed,Exp1_rep1_15min_im3.companion.ome [3D],4932,Exp1_rep1_15min_im3.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497991
Exp1_rep1 processed,Exp1_rep1_15min_im3.companion.ome [Projection],4932,Exp1_rep1_15min_im3.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497992
Exp1_rep1,Exp1_rep1_15min_im4.tif,4932,,Exp1_rep1_15min_im4.companion.ome [3D],Exp1_rep1_15min_im4.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496761
Exp1_rep1 processed,Exp1_rep1_15min_im4.companion.ome [3D],4932,Exp1_rep1_15min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497989
Exp1_rep1 processed,Exp1_rep1_15min_im4.companion.ome [Projection],4932,Exp1_rep1_15min_im4.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,15 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497990
Exp1_rep1,Exp1_rep1_1min_im1.tif,4932,,Exp1_rep1_1min_im1.companion.ome [3D],Exp1_rep1_1min_im1.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,1 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496780
Exp1_rep1 processed,Exp1_rep1_1min_im1.companion.ome [3D],4932,Exp1_rep1_1min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,1 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497993
Exp1_rep1 processed,Exp1_rep1_1min_im1.companion.ome [Projection],4932,Exp1_rep1_1min_im1.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,1 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497994
Exp1_rep1,Exp1_rep1_1min_im2.tif,4932,,Exp1_rep1_1min_im2.companion.ome [3D],Exp1_rep1_1min_im2.companion.ome [Projection],BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,1 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an image stack containing stacks of 4 different channels,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4496804
Exp1_rep1 processed,Exp1_rep1_1min_im2.companion.ome [3D],4932,Exp1_rep1_1min_im2.tif,,,BY4741,Treatment - 0.2M NaCl, step,Growth - CSM, 30C,Bright field, DAPI, TMR, CY5,1 minutes after osmotic stress,SGD,Saccharomyces cerevisiae,\Exp1_rep1\#1_Raw_Images\,this is an analyzed image,TRANS: brightfield of the cells; DAPI: fluoresecently stained DNA; TMR: TAMRA labeld onligo nucleotide probes that bind to an STL1 mRNA; CY5: Cy5 labeld onligo nucleotide probes that bind to an CTT1 mRNA,Results_Exp1_rep1.mat,YDR536W,YGR088W,STL1,CTT1,4497987
