database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p08_s1_w1576352e1-e131-440a-94d0-63bf1404467d.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_a22_s1_w14d3be06a-1c97-46a8-8423-8381e987318f.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_n03_s2_w280a54471-dd5e-42d7-ad95-5fea6c554561.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p09_s1_w1385824e6-b6db-4f43-b8a5-9c8246bff606.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_f19_s1_w12c82db4e-bd3c-4a4b-b127-ed37533b8c56.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p06_s1_w1af94cb74-d5d2-4b06-8180-558e29715930.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_i17_s1_w28945521b-af86-418e-94a0-bce6bf6da79e.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_j11_s2_w2d152f3c8-04b9-424b-93d0-3a9a059f3414.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h18_s2_w115513e1d-aa68-42db-be18-ba72630baf59.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_o21_s2_w135abc8e5-dfed-4427-a2ae-919bc93284bc.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e06_s2_w1f640e92d-92fd-4182-828d-479f320a4f6d.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_g05_s1_w2eb2677eb-7474-447f-891e-3f7ef9ae7449.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_n07_s2_w1374ace97-08c7-47b7-9ff1-32b3ab65009f.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_f07_s2_w1df290d0d-67d2-4dc7-9c86-5d2ff4bff085.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l07_s1_w1a0044e2b-639b-4cf3-86ff-0db7fe3b7d53.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h14_s1_w2f983d4ff-09b5-44d1-b3dd-985dcf45787f.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h02_s1_w1a79df619-0e81-43ab-8da5-414c95034f9d.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l10_s1_w1c7e58580-9e86-4b6c-9376-36fb034189e0.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_b04_s2_w28b9b3052-2f4b-4a9b-bd38-0350fb6f0c29.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_k07_s1_w1c70554e7-70ae-42a3-8991-cb99a53a27de.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_b06_s1_w12f2cfe05-0465-4af0-9ad7-d7189ec1c188.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_g03_s2_w24732f612-4235-4724-8b23-737cd6ac0819.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e17_s2_w289b2cd50-41c7-488f-a667-6d8d4099ecf2.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l09_s1_w1caedfdf7-76df-4701-8f37-47f786bec2db.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_a18_s2_w1821c5211-3dbb-4a5f-88d1-066500d50c84.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l02_s2_w24e676525-4ee2-4f80-adc6-8d990f68af67.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h06_s1_w147bd0100-657f-4216-b269-6e37f6646db0.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l05_s2_w11ef5da4f-dcb1-4db8-a1f6-cf0c699436e5.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_n21_s2_w286433ef5-aa86-4f88-9206-cd92c93c66c1.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e02_s2_w12ca424e7-28eb-428f-a676-7ab87ded9f3c.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h12_s1_w2b29aa051-8ef3-4dc0-b9f8-37e7fed1742a.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_m06_s2_w29439bf12-08da-49a9-8390-64b5180de339.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l18_s1_w19d4f24b9-3a7e-4d20-af1d-cefadce05220.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_m16_s1_w1bcd04871-c68a-4479-9551-7d1b56dc58a1.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_i09_s1_w2b39846e8-17b0-40a9-ab49-bb2b5f0f84c6.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_f15_s2_w2f28f713f-5c3f-4cbd-b0c6-8cf92fe88848.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_m24_s2_w24e891e13-b710-4bf7-a290-c9aa62b24841.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_g05_s2_w29ba42909-2e47-41d0-acd7-eb0a3b37b535.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_j17_s2_w187126a16-1644-4060-9536-6e1e46f6d023.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_k14_s2_w2dd55d104-0fa6-451c-a6d4-2a11cb2173b9.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e09_s1_w2bc63fe5d-68cc-406b-ac78-4376b74dd56e.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_j01_s2_w188da1bc9-3354-49f2-9d42-791590cbaad9.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_m19_s2_w133dd210c-3705-45eb-b414-cb8f71be5fa5.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_c18_s2_w2732d7181-48ee-43ef-9970-9941057d4fb4.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_d20_s1_w163836bf9-7982-44b2-90fd-c4081f270213.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h02_s2_w27783c5f0-a405-4242-b904-d69b610171e8.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_g07_s2_w17d5de944-d750-4250-b625-437169202413.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_b05_s2_w2f9874db9-f7ae-4c9b-ac9e-460d1241f29c.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e06_s1_w2ca5a05d8-5743-4d2e-ab61-da034d4bfdd5.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_n01_s1_w12a8841ef-a5f6-4669-9c54-f5026617268a.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h16_s2_w2c1ac3438-1aa1-4a59-a350-003e2712b27c.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_k07_s1_w2604d3f92-39a7-44a8-887f-467439474b73.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p07_s2_w2f0d46031-6335-4dce-a9af-a9c67c3e2016.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_k23_s2_w25f493809-bf70-4a41-97aa-4599e66c4847.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_a21_s1_w1a7e464c8-4963-43bc-bc84-957a7304d118.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h19_s1_w11ce3e68c-a11c-4f23-9dfd-1280e8b0ddf5.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p11_s2_w2a6dab1db-6daa-4544-838b-c9d5c8ef59b5.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h19_s2_w22c782d5a-7a0c-42e5-8335-e94256c3b937.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_i22_s2_w25aee801c-8fbf-4677-a9d8-78c5f75b6a51.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h03_s2_w1e8869f3a-d544-4c97-8318-d203ed0770d9.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p01_s2_w2bb3ee312-398e-4ecf-a987-ea4f86dee9c6.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_a04_s2_w18d3948e6-777b-41c4-8ed4-fd0b82a767a4.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_p03_s2_w2a663cee3-407c-46ba-86dd-2f9893004c60.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_i13_s1_w2c0b46157-4feb-40f9-98bf-dd272c9f8e46.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_e01_s2_w2166b5b35-6850-4b41-b717-3acf5ad876c1.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_m09_s1_w19e31fde9-81a7-4742-b268-efa1cdbb474e.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_d19_s1_w197fb2f9a-826c-448f-8fee-845c4ff31019.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_j09_s2_w2a7c72c59-67a5-485e-b1b1-4dc572f8c727.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_f20_s2_w17f821b9a-6dc2-45ec-a157-db6ea00301d2.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_i10_s1_w26227d348-3bf0-4c32-af03-09654a9cd260.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_b24_s1_w27c661341-56fc-4439-8203-14233d40eb2d.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_c16_s1_w12ee8460c-ce9b-4034-a8c8-29b00775f8f7.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_o17_s1_w291972338-2b62-4b24-82c8-0eb6bb9bc774.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_h24_s2_w2c55de66b-2776-4e78-92e9-59be8b886152.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_l11_s2_w120051ebe-a1b9-4edf-ac2a-1dc36e3d161d.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_o08_s1_w148c88fb2-ca1e-4ae5-be56-c89456d1a55b.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_g08_s2_w1fa0594d3-31a3-42a1-87f3-52d540179818.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_d17_s2_w255a500f0-e19c-4e25-8cf0-b0db94f063c9.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_f09_s1_w229562219-8057-419a-86c7-5eadd5d1aec9.tif
Broad Bioimage Benchmark Collection,Human U2OS cells (out of focus),human,U-2 OS,nucleus,,f_nucleus|f_actin,confocal (?),bbbc006,/ferrero/stan_data/bbbc006/BBBC006_v1_images_z_16,mcf-z-stacks-03212011_d07_s1_w1a7e6f34a-7ba4-4cfc-a59f-38a76963e022.tif
